CompanyName,OrderID,ProductName,Quantity,UnitPrice,TotalAfterDiscount
Ottilies Käseladen,10833,Perth Pasties,9,32.8,$265.68
Ottilies Käseladen,10833,Uncle Bob's Organic Dried Pears,20,30,$540.00
Ottilies Käseladen,10999,Jack's New England Clam Chowder,20,9.65,$183.35
Ottilies Käseladen,10999,Manjimup Dried Apples,15,53,$755.25
Ottilies Käseladen,10999,Original Frankfurter grüne Soße,21,13,$259.35
Pericles Comidas clásicas,10322,Filo Mix,20,5.6,$112.00
Pericles Comidas clásicas,10354,Chai,12,14.4,$172.80
Pericles Comidas clásicas,10354,Thüringer Rostbratwurst,4,99,$396.00
Pericles Comidas clásicas,10474,Boston Crab Meat,21,14.7,$308.70
Pericles Comidas clásicas,10474,Rhönbräu Klosterbier,10,6.2,$62.00
Pericles Comidas clásicas,10474,Rössle Sauerkraut,18,36.4,$655.20
Pericles Comidas clásicas,10474,Tofu,12,18.6,$223.20
Pericles Comidas clásicas,10502,Laughing Lumberjack Lager,30,14,$420.00
Pericles Comidas clásicas,10502,Perth Pasties,6,32.8,$196.80
Pericles Comidas clásicas,10502,Rogede sild,21,9.5,$199.50
Pericles Comidas clásicas,10995,Camembert Pierrot,4,34,$136.00
Pericles Comidas clásicas,10995,Manjimup Dried Apples,20,53,$1060.00
Pericles Comidas clásicas,11073,Guaraná Fantástica,20,4.5,$90.00
Pericles Comidas clásicas,11073,Queso Cabrales,10,21,$210.00
Piccolo und mehr,10353,Côte de Blaye Wines,50,210.8,$8432.00
Piccolo und mehr,10353,Queso Cabrales,12,16.8,$161.28
Piccolo und mehr,10392,Gudbrandsdalsost,50,28.8,$1440.00
Piccolo und mehr,10427,Tofu,35,18.6,$651.00
Piccolo und mehr,10489,Pavlova,18,13.9,$250.20
Piccolo und mehr,10489,Queso Cabrales,15,16.8,$189.00
Piccolo und mehr,10530,Carnival Cotton Candy,40,39,$1560.00
Piccolo und mehr,10530,Ipoh Coffee,25,46,$1150.00
Piccolo und mehr,10530,Lakkalikööri,50,18,$900.00
Piccolo und mehr,10530,Sirop d'érable,20,28.5,$570.00
Piccolo und mehr,10597,Guaraná Fantástica,35,4.5,$126.00
Piccolo und mehr,10597,Louisiana Fiery Hot Pepper Sauce,12,21.05,$202.08
Piccolo und mehr,10597,Ravioli Angelo,20,19.5,$390.00
Piccolo und mehr,10686,Carnival Cotton Candy,30,39,$936.00
Piccolo und mehr,10686,Gumbär Gummibärchen,15,31.23,$468.45
Piccolo und mehr,10747,Gorgonzola Telino,8,12.5,$100.00
Piccolo und mehr,10747,Gudbrandsdalsost,30,36,$1080.00
Piccolo und mehr,10747,Jack's New England Clam Chowder,35,9.65,$337.75
Piccolo und mehr,10747,Vegie-spread,9,43.9,$395.10
Piccolo und mehr,10844,Gustaf's Knäckebröd,35,21,$735.00
Piccolo und mehr,11053,Mascarpone Fabioli,20,32,$640.00
Piccolo und mehr,11053,Wimmers gute Semmelknödel,25,33.25,$665.00
Princesa Isabel Vinhos,10336,Chef Anton's Cajun Seasoning,18,17.6,$285.12
Princesa Isabel Vinhos,10397,Manjimup Dried Apples,18,42.4,$648.72
Princesa Isabel Vinhos,10397,Sir Rodney's Scones,10,8,$68.00
Princesa Isabel Vinhos,10433,Gnocchi di nonna Alice,28,30.4,$851.20
Princesa Isabel Vinhos,10477,Chai,15,14.4,$216.00
Princesa Isabel Vinhos,10477,Chartreuse verte,20,14.4,$216.00
Princesa Isabel Vinhos,10477,Sir Rodney's Scones,21,8,$126.00
Princesa Isabel Vinhos,11007,Northwoods Cranberry Sauce,30,40,$1200.00
Princesa Isabel Vinhos,11007,Singaporean Hokkien Fried Mee,14,14,$196.00
Princesa Isabel Vinhos,11007,Thüringer Rostbratwurst,10,123.79,$1237.90
Que Delícia,10261,Sir Rodney's Scones,20,8,$160.00
Que Delícia,10261,Steeleye Stout,20,14.4,$288.00
Que Delícia,10291,Gula Malacca,24,15.5,$334.80
Que Delícia,10291,Konbu,20,4.8,$86.40
Que Delícia,10291,Manjimup Dried Apples,2,42.4,$76.32
Que Delícia,10379,Jack's New England Clam Chowder,8,7.7,$55.44
Que Delícia,10379,Louisiana Fiery Hot Pepper Sauce,20,16.8,$302.40
Que Delícia,10379,Vegie-spread,16,35.1,$505.44
Que Delícia,10421,Gumbär Gummibärchen,30,24.9,$747.00
Que Delícia,10421,Original Frankfurter grüne Soße,10,10.4,$88.40
Que Delícia,10421,Perth Pasties,15,26.2,$334.05
Que Delícia,10421,Teatime Chocolate Biscuits,4,7.3,$24.82
Que Delícia,10587,Gumbär Gummibärchen,6,31.23,$187.38
Que Delícia,10587,Original Frankfurter grüne Soße,20,13,$260.00
Que Delícia,10587,Steeleye Stout,20,18,$360.00
Que Delícia,10647,Chartreuse verte,20,18,$360.00
Que Delícia,10647,Teatime Chocolate Biscuits,30,9.2,$276.00
Que Delícia,10720,Flotemysost,8,21.5,$172.00
Que Delícia,10720,Steeleye Stout,21,18,$378.00
Que Delícia,10794,Tofu,15,23.25,$279.00
Que Delícia,10794,Tourtière,6,7.45,$35.76
Que Delícia,10989,Grandma's Boysenberry Spread,40,25,$1000.00
Que Delícia,10989,Jack's New England Clam Chowder,4,9.65,$38.60
Que Delícia,10989,Queso Cabrales,15,21,$315.00
Queen Cozinha,10372,Camembert Pierrot,70,27.2,$1428.00
Queen Cozinha,10372,Côte de Blaye Wines,40,210.8,$6324.00
Queen Cozinha,10372,Mozzarella di Giovanni,42,27.8,$875.70
Queen Cozinha,10372,Sir Rodney's Marmalade,12,64.8,$583.20
Queen Cozinha,10406,Boston Crab Meat,2,14.7,$26.46
Queen Cozinha,10406,Chai,10,14.4,$144.00
Queen Cozinha,10406,Inlagd Sill,5,15.2,$68.40
Queen Cozinha,10406,Rössle Sauerkraut,42,36.4,$1375.92
Queen Cozinha,10406,Sir Rodney's Scones,30,8,$216.00
Queen Cozinha,10487,Gumbär Gummibärchen,30,24.9,$747.00
Queen Cozinha,10487,Teatime Chocolate Biscuits,5,7.3,$36.50
Queen Cozinha,10487,Tourtière,24,5.9,$106.20
Queen Cozinha,10637,Gnocchi di nonna Alice,60,38,$2166.00
Queen Cozinha,10637,Queso Cabrales,10,21,$210.00
Queen Cozinha,10637,Valkoinen suklaa,25,16.25,$385.94
Queen Cozinha,10659,Boston Crab Meat,24,18.4,$419.52
Queen Cozinha,10659,Gorgonzola Telino,20,12.5,$237.50
Queen Cozinha,10659,Outback Lager,40,15,$570.00
Queen Cozinha,10704,Chef Anton's Cajun Seasoning,6,22,$132.00
Queen Cozinha,10704,Chocolade,24,12.75,$306.00
Queen Cozinha,10704,Guaraná Fantástica,35,4.5,$157.50
Queen Cozinha,10728,Boston Crab Meat,6,18.4,$110.40
Queen Cozinha,10728,Camembert Pierrot,15,34,$510.00
Queen Cozinha,10728,Nord-Ost Matjeshering,15,25.89,$388.35
Queen Cozinha,10728,Pâté chinois,12,24,$288.00
Queen Cozinha,10786,Nord-Ost Matjeshering,15,25.89,$310.68
Queen Cozinha,10786,Northwoods Cranberry Sauce,30,40,$960.00
Queen Cozinha,10786,Rhönbräu Klosterbier,42,7.75,$260.40
Queen Cozinha,10868,Gumbär Gummibärchen,20,31.23,$624.60
Queen Cozinha,10868,Maxilaku,42,20,$756.00
Queen Cozinha,10868,Steeleye Stout,30,18,$540.00
Queen Cozinha,10913,Chef Anton's Cajun Seasoning,30,22,$495.00
Queen Cozinha,10913,Escargots de Bourgogne,15,13.25,$198.75
Queen Cozinha,10913,Geitost,40,2.5,$75.00
Queen Cozinha,10914,Flotemysost,25,21.5,$537.50
Queen Cozinha,10961,Filo Mix,6,7,$39.90
Queen Cozinha,10961,Lakkalikööri,60,18,$1080.00
Queen Cozinha,11068,Ipoh Coffee,36,46,$1407.60
Queen Cozinha,11068,Original Frankfurter grüne Soße,28,13,$309.40
Queen Cozinha,11068,Rössle Sauerkraut,8,45.6,$310.08
QUICK-Stop,10273,Boston Crab Meat,60,14.7,$837.90
QUICK-Stop,10273,Geitost,20,2,$40.00
QUICK-Stop,10273,Gorgonzola Telino,15,10,$142.50
QUICK-Stop,10273,Lakkalikööri,33,14.4,$451.44
QUICK-Stop,10285,Boston Crab Meat,40,14.7,$470.40
QUICK-Stop,10285,Chai,45,14.4,$518.40
QUICK-Stop,10285,Perth Pasties,36,26.2,$754.56
QUICK-Stop,10286,Steeleye Stout,100,14.4,$1440.00
QUICK-Stop,10286,Tarte au sucre,40,39.4,$1576.00
QUICK-Stop,10313,Inlagd Sill,12,15.2,$182.40
QUICK-Stop,10345,Northwoods Cranberry Sauce,70,32,$2240.00
QUICK-Stop,10345,Singaporean Hokkien Fried Mee,9,11.2,$100.80
QUICK-Stop,10345,Teatime Chocolate Biscuits,80,7.3,$584.00
QUICK-Stop,10361,Camembert Pierrot,55,27.2,$1346.40
QUICK-Stop,10361,Chartreuse verte,54,14.4,$699.84
QUICK-Stop,10418,Chang,60,15.2,$912.00
QUICK-Stop,10418,Longlife Tofu,15,8,$120.00
QUICK-Stop,10418,Sirop d'érable,16,22.8,$364.80
QUICK-Stop,10418,Zaanse koeken,55,7.6,$418.00
QUICK-Stop,10451,Louisiana Fiery Hot Pepper Sauce,28,16.8,$423.36
QUICK-Stop,10451,Original Frankfurter grüne Soße,55,10.4,$514.80
QUICK-Stop,10451,Pâté chinois,120,19.2,$2073.60
QUICK-Stop,10451,Wimmers gute Semmelknödel,35,26.6,$837.90
QUICK-Stop,10515,Camembert Pierrot,84,34,$2427.60
QUICK-Stop,10515,Geitost,16,2.5,$34.00
QUICK-Stop,10515,Mishi Kobe Niku,16,97,$1319.20
QUICK-Stop,10515,Pavlova,50,17.45,$872.50
QUICK-Stop,10515,Schoggi Schokolade,120,43.9,$5268.00
QUICK-Stop,10527,Chef Anton's Cajun Seasoning,50,22,$990.00
QUICK-Stop,10527,Inlagd Sill,30,19,$513.00
QUICK-Stop,10540,Côte de Blaye Wines,30,263.5,$7905.00
QUICK-Stop,10540,Gumbär Gummibärchen,40,31.23,$1249.20
QUICK-Stop,10540,Maple Syrup,60,10,$600.00
QUICK-Stop,10540,Scottish Longbreads,35,12.5,$437.50
QUICK-Stop,10549,Gorgonzola Telino,55,12.5,$584.38
QUICK-Stop,10549,Manjimup Dried Apples,48,53,$2162.40
QUICK-Stop,10549,Rogede sild,100,9.5,$807.50
QUICK-Stop,10588,Carnarvon Tigers,40,62.5,$2000.00
QUICK-Stop,10588,Singaporean Hokkien Fried Mee,100,14,$1120.00
QUICK-Stop,10658,Boston Crab Meat,70,18.4,$1223.60
QUICK-Stop,10658,Camembert Pierrot,55,34,$1776.50
QUICK-Stop,10658,Original Frankfurter grüne Soße,70,13,$864.50
QUICK-Stop,10658,Sir Rodney's Scones,60,10,$600.00
QUICK-Stop,10691,Chai,30,18,$540.00
QUICK-Stop,10691,Gula Malacca,24,19.45,$466.80
QUICK-Stop,10691,Ipoh Coffee,40,46,$1840.00
QUICK-Stop,10691,Tarte au sucre,48,49.3,$2366.40
QUICK-Stop,10691,Thüringer Rostbratwurst,40,123.79,$4951.60
QUICK-Stop,10694,Outback Lager,50,15,$750.00
QUICK-Stop,10694,Peanut Butter Cups,25,55,$1375.00
QUICK-Stop,10694,Uncle Bob's Organic Dried Pears,90,30,$2700.00
QUICK-Stop,10721,Gula Malacca,50,19.45,$923.88
QUICK-Stop,10745,Gula Malacca,16,19.45,$311.20
QUICK-Stop,10745,Mozzarella di Giovanni,7,34.8,$243.60
QUICK-Stop,10745,Peanut Butter Cups,45,55,$2475.00
QUICK-Stop,10765,Louisiana Fiery Hot Pepper Sauce,80,21.05,$1515.60
QUICK-Stop,10788,Rhönbräu Klosterbier,40,7.75,$294.50
QUICK-Stop,10788,Teatime Chocolate Biscuits,50,9.2,$437.00
QUICK-Stop,10845,Escargots de Bourgogne,60,13.25,$715.50
QUICK-Stop,10845,Singaporean Hokkien Fried Mee,42,14,$529.20
QUICK-Stop,10845,Steeleye Stout,25,18,$405.00
QUICK-Stop,10845,Tunnbröd,70,9,$567.00
QUICK-Stop,10845,Wimmers gute Semmelknödel,48,33.25,$1596.00
QUICK-Stop,10865,Chartreuse verte,80,18,$1368.00
QUICK-Stop,10865,Côte de Blaye Wines,60,263.5,$15019.50
QUICK-Stop,10878,Sir Rodney's Marmalade,20,81,$1539.00
QUICK-Stop,10938,Camembert Pierrot,49,34,$1249.50
QUICK-Stop,10938,Flotemysost,35,21.5,$564.38
QUICK-Stop,10938,Ipoh Coffee,24,46,$828.00
QUICK-Stop,10938,Konbu,20,6,$90.00
QUICK-Stop,10962,Gudbrandsdalsost,9,36,$324.00
QUICK-Stop,10962,Konbu,77,6,$462.00
QUICK-Stop,10962,Lakkalikööri,44,18,$792.00
QUICK-Stop,10962,Perth Pasties,20,32.8,$656.00
QUICK-Stop,10962,Uncle Bob's Organic Dried Pears,45,30,$1350.00
QUICK-Stop,10991,Chang,50,19,$760.00
QUICK-Stop,10991,Lakkalikööri,90,18,$1296.00
QUICK-Stop,10991,Outback Lager,20,15,$240.00
QUICK-Stop,10996,Singaporean Hokkien Fried Mee,40,14,$560.00
QUICK-Stop,11021,Chang,11,19,$156.75
QUICK-Stop,11021,Gumbär Gummibärchen,63,31.23,$1967.49
QUICK-Stop,11021,Manjimup Dried Apples,44,53,$1749.00
QUICK-Stop,11021,Mozzarella di Giovanni,35,34.8,$1218.00
QUICK-Stop,11021,Sir Rodney's Marmalade,15,81,$1215.00
Rancho grande,10448,Boston Crab Meat,20,14.7,$294.00
Rancho grande,10448,Gumbär Gummibärchen,6,24.9,$149.40
Rancho grande,10716,Manjimup Dried Apples,7,53,$371.00
Rancho grande,10716,Sir Rodney's Scones,5,10,$50.00
Rancho grande,10716,Sirop d'érable,10,28.5,$285.00
Rancho grande,10828,Côte de Blaye Wines,2,263.5,$527.00
Rancho grande,10828,Sir Rodney's Marmalade,5,81,$405.00
Rancho grande,10916,Mascarpone Fabioli,6,32,$192.00
Rancho grande,10916,Pavlova,6,17.45,$104.70
Rancho grande,10916,Ravioli Angelo,20,19.5,$390.00
Rancho grande,11019,Maxilaku,2,20,$40.00
Rancho grande,11019,Spegesild,3,12,$36.00
Rattlesnake Canyon Grocery,10262,Chef Anton's Gumbo Mix,12,17,$163.20
Rattlesnake Canyon Grocery,10262,Gnocchi di nonna Alice,2,30.4,$60.80
Rattlesnake Canyon Grocery,10262,Uncle Bob's Organic Dried Pears,15,24,$360.00
Rattlesnake Canyon Grocery,10272,Gorgonzola Telino,40,10,$400.00
Rattlesnake Canyon Grocery,10272,Mozzarella di Giovanni,24,27.8,$667.20
Rattlesnake Canyon Grocery,10272,Sir Rodney's Marmalade,6,64.8,$388.80
Rattlesnake Canyon Grocery,10294,Camembert Pierrot,21,27.2,$571.20
Rattlesnake Canyon Grocery,10294,Carnival Cotton Candy,15,31.2,$468.00
Rattlesnake Canyon Grocery,10294,Chai,18,14.4,$259.20
Rattlesnake Canyon Grocery,10294,Ipoh Coffee,15,36.8,$552.00
Rattlesnake Canyon Grocery,10294,Rhönbräu Klosterbier,6,6.2,$37.20
Rattlesnake Canyon Grocery,10314,Escargots de Bourgogne,30,10.6,$286.20
Rattlesnake Canyon Grocery,10314,Mascarpone Fabioli,40,25.6,$921.60
Rattlesnake Canyon Grocery,10314,Tarte au sucre,25,39.4,$886.50
Rattlesnake Canyon Grocery,10316,Jack's New England Clam Chowder,10,7.7,$77.00
Rattlesnake Canyon Grocery,10316,Tarte au sucre,70,39.4,$2758.00
Rattlesnake Canyon Grocery,10346,Carnival Cotton Candy,36,31.2,$1010.88
Rattlesnake Canyon Grocery,10346,Gnocchi di nonna Alice,20,30.4,$608.00
Rattlesnake Canyon Grocery,10401,Flotemysost,60,17.2,$1032.00
Rattlesnake Canyon Grocery,10401,Gnocchi di nonna Alice,70,30.4,$2128.00
Rattlesnake Canyon Grocery,10401,Louisiana Fiery Hot Pepper Sauce,20,16.8,$336.00
Rattlesnake Canyon Grocery,10401,Nord-Ost Matjeshering,18,20.7,$372.60
Rattlesnake Canyon Grocery,10479,Côte de Blaye Wines,30,210.8,$6324.00
Rattlesnake Canyon Grocery,10479,Peanut Butter Cups,60,44,$2640.00
Rattlesnake Canyon Grocery,10479,Perth Pasties,28,26.2,$733.60
Rattlesnake Canyon Grocery,10479,Wimmers gute Semmelknödel,30,26.6,$798.00
Rattlesnake Canyon Grocery,10564,Carnival Cotton Candy,16,39,$592.80
Rattlesnake Canyon Grocery,10564,Gorgonzola Telino,6,12.5,$71.25
Rattlesnake Canyon Grocery,10564,Pâté chinois,25,24,$570.00
Rattlesnake Canyon Grocery,10569,Gorgonzola Telino,35,12.5,$350.00
Rattlesnake Canyon Grocery,10569,Lakkalikööri,30,18,$540.00
Rattlesnake Canyon Grocery,10598,Flotemysost,9,21.5,$193.50
Rattlesnake Canyon Grocery,10598,Schoggi Schokolade,50,43.9,$2195.00
Rattlesnake Canyon Grocery,10761,Rhönbräu Klosterbier,18,7.75,$139.50
Rattlesnake Canyon Grocery,10820,Gnocchi di nonna Alice,30,38,$1140.00
Rattlesnake Canyon Grocery,10852,Carnival Cotton Candy,6,39,$234.00
Rattlesnake Canyon Grocery,10852,Chang,15,19,$285.00
Rattlesnake Canyon Grocery,10852,Tarte au sucre,50,49.3,$2465.00
Rattlesnake Canyon Grocery,10889,Côte de Blaye Wines,40,263.5,$10540.00
Rattlesnake Canyon Grocery,10889,Queso Cabrales,40,21,$840.00
Rattlesnake Canyon Grocery,10988,Tarte au sucre,40,49.3,$1774.80
Rattlesnake Canyon Grocery,10988,Uncle Bob's Organic Dried Pears,60,30,$1800.00
Rattlesnake Canyon Grocery,11000,Chef Anton's Cajun Seasoning,25,22,$412.50
Rattlesnake Canyon Grocery,11000,Guaraná Fantástica,30,4.5,$101.25
Rattlesnake Canyon Grocery,11000,Original Frankfurter grüne Soße,30,13,$390.00
Rattlesnake Canyon Grocery,11077,Camembert Pierrot,2,34,$63.92
Rattlesnake Canyon Grocery,11077,Chang,24,19,$364.80
Rattlesnake Canyon Grocery,11077,Chartreuse verte,2,18,$34.20
Rattlesnake Canyon Grocery,11077,Chef Anton's Cajun Seasoning,1,22,$22.00
Rattlesnake Canyon Grocery,11077,Filo Mix,2,7,$14.00
Rattlesnake Canyon Grocery,11077,Grandma's Boysenberry Spread,1,25,$24.50
Rattlesnake Canyon Grocery,11077,Jack's New England Clam Chowder,3,9.65,$28.95
Rattlesnake Canyon Grocery,11077,Konbu,4,6,$24.00
Rattlesnake Canyon Grocery,11077,Louisiana Hot Spiced Okra,1,17,$17.00
Rattlesnake Canyon Grocery,11077,Maple Syrup,4,10,$40.00
Rattlesnake Canyon Grocery,11077,Mascarpone Fabioli,1,32,$32.00
Rattlesnake Canyon Grocery,11077,Northwoods Cranberry Sauce,2,40,$72.00
Rattlesnake Canyon Grocery,11077,Original Frankfurter grüne Soße,2,13,$26.00
Rattlesnake Canyon Grocery,11077,Pâté chinois,2,24,$48.00
Rattlesnake Canyon Grocery,11077,Pavlova,2,17.45,$33.85
Rattlesnake Canyon Grocery,11077,Queso Manchego La Pastora,2,38,$72.20
Rattlesnake Canyon Grocery,11077,Rhönbräu Klosterbier,4,7.75,$31.00
Rattlesnake Canyon Grocery,11077,Röd Kaviar,2,15,$29.70
Rattlesnake Canyon Grocery,11077,Sir Rodney's Marmalade,1,81,$77.76
Rattlesnake Canyon Grocery,11077,Spegesild,3,12,$35.28
Rattlesnake Canyon Grocery,11077,Tofu,1,23.25,$22.55
Rattlesnake Canyon Grocery,11077,Tunnbröd,2,9,$18.00
Rattlesnake Canyon Grocery,11077,Uncle Bob's Organic Dried Pears,1,30,$28.50
Rattlesnake Canyon Grocery,11077,Wimmers gute Semmelknödel,2,33.25,$64.51
Reggiani Caseifici,10288,Scottish Longbreads,3,10,$27.00
Reggiani Caseifici,10288,Tourtière,10,5.9,$53.10
Reggiani Caseifici,10428,Spegesild,20,9.6,$192.00
Reggiani Caseifici,10443,Queso Cabrales,6,16.8,$80.64
Reggiani Caseifici,10443,Rössle Sauerkraut,12,36.4,$436.80
Reggiani Caseifici,10562,Geitost,20,2.5,$45.00
Reggiani Caseifici,10562,Tarte au sucre,10,49.3,$443.70
Reggiani Caseifici,10586,Filo Mix,4,7,$23.80
Reggiani Caseifici,10655,Jack's New England Clam Chowder,20,9.65,$154.40
Reggiani Caseifici,10727,Carnival Cotton Candy,20,39,$741.00
Reggiani Caseifici,10727,Gnocchi di nonna Alice,10,38,$361.00
Reggiani Caseifici,10727,Peanut Butter Cups,10,55,$522.50
Reggiani Caseifici,10812,Gorgonzola Telino,16,12.5,$180.00
Reggiani Caseifici,10812,Mozzarella di Giovanni,40,34.8,$1252.80
Reggiani Caseifici,10812,Original Frankfurter grüne Soße,20,13,$260.00
Reggiani Caseifici,10908,Filo Mix,14,7,$93.10
Reggiani Caseifici,10908,Uncle Bob's Organic Dried Pears,20,30,$570.00
Reggiani Caseifici,10942,Maxilaku,28,20,$560.00
Reggiani Caseifici,11010,Guaraná Fantástica,10,4.5,$45.00
Reggiani Caseifici,11010,Uncle Bob's Organic Dried Pears,20,30,$600.00
Reggiani Caseifici,11062,Outback Lager,12,15,$144.00
Reggiani Caseifici,11062,Perth Pasties,10,32.8,$262.40
Ricardo Adocicados,10287,Pavlova,40,13.9,$472.60
Ricardo Adocicados,10287,Sasquatch Ale,20,11.2,$224.00
Ricardo Adocicados,10287,Spegesild,15,9.6,$122.40
Ricardo Adocicados,10299,Outback Lager,20,12,$240.00
Ricardo Adocicados,10299,Teatime Chocolate Biscuits,15,7.3,$109.50
Ricardo Adocicados,10447,Flotemysost,2,17.2,$34.40
Ricardo Adocicados,10447,Louisiana Fiery Hot Pepper Sauce,35,16.8,$588.00
Ricardo Adocicados,10447,Teatime Chocolate Biscuits,40,7.3,$292.00
Ricardo Adocicados,10481,Camembert Pierrot,40,27.2,$1088.00
Ricardo Adocicados,10481,Maxilaku,24,16,$384.00
Ricardo Adocicados,10563,Filo Mix,70,7,$490.00
Ricardo Adocicados,10563,Inlagd Sill,25,19,$475.00
Ricardo Adocicados,10622,Chang,20,19,$380.00
Ricardo Adocicados,10622,Scottish Longbreads,18,12.5,$180.00
Ricardo Adocicados,10648,Guaraná Fantástica,15,4.5,$57.38
Ricardo Adocicados,10648,Gustaf's Knäckebröd,15,21,$315.00
Ricardo Adocicados,10813,Chang,12,19,$182.40
Ricardo Adocicados,10813,Spegesild,35,12,$420.00
Ricardo Adocicados,10851,Chang,5,19,$90.25
Ricardo Adocicados,10851,Peanut Butter Cups,42,55,$2194.50
Ricardo Adocicados,10851,Ravioli Angelo,10,19.5,$185.25
Ricardo Adocicados,10877,Pavlova,30,17.45,$392.63
Ricardo Adocicados,11059,Camembert Pierrot,35,34,$1190.00
Ricardo Adocicados,11059,Carnival Cotton Candy,12,39,$468.00
Ricardo Adocicados,11059,Konbu,30,6,$180.00
Richter Supermarkt,10255,Chang,20,15.2,$304.00
Richter Supermarkt,10255,Inlagd Sill,25,15.2,$380.00
Richter Supermarkt,10255,Pavlova,35,13.9,$486.50
Richter Supermarkt,10255,Peanut Butter Cups,30,44,$1320.00
Richter Supermarkt,10419,Camembert Pierrot,60,27.2,$1550.40
Richter Supermarkt,10419,Gudbrandsdalsost,20,28.8,$547.20
Richter Supermarkt,10537,Escargots de Bourgogne,20,13.25,$265.00
Richter Supermarkt,10537,Gorgonzola Telino,30,12.5,$375.00
Richter Supermarkt,10537,Manjimup Dried Apples,6,53,$318.00
Richter Supermarkt,10537,Mozzarella di Giovanni,21,34.8,$730.80
Richter Supermarkt,10537,Röd Kaviar,9,15,$135.00
Richter Supermarkt,10666,Louisiana Fiery Hot Pepper Sauce,10,21.05,$210.50
Richter Supermarkt,10666,Thüringer Rostbratwurst,36,123.79,$4456.44
Richter Supermarkt,10751,Gumbär Gummibärchen,12,31.23,$337.28
Richter Supermarkt,10751,Nord-Ost Matjeshering,30,25.89,$776.70
Richter Supermarkt,10751,Röd Kaviar,15,15,$225.00
Richter Supermarkt,10751,Valkoinen suklaa,20,16.25,$292.50
Richter Supermarkt,10758,Filo Mix,60,7,$420.00
Richter Supermarkt,10758,Gumbär Gummibärchen,20,31.23,$624.60
Richter Supermarkt,10758,Outback Lager,40,15,$600.00
Richter Supermarkt,10931,Konbu,42,6,$214.20
Richter Supermarkt,10931,Ravioli Angelo,30,19.5,$585.00
Richter Supermarkt,10951,Geitost,15,2.5,$35.63
Richter Supermarkt,10951,Jack's New England Clam Chowder,6,9.65,$55.01
Richter Supermarkt,10951,Rhönbräu Klosterbier,50,7.75,$368.13
Richter Supermarkt,11033,Gudbrandsdalsost,36,36,$1166.40
Richter Supermarkt,11033,Perth Pasties,70,32.8,$2066.40
Richter Supermarkt,11075,Chang,10,19,$161.50
Richter Supermarkt,11075,Lakkalikööri,2,18,$30.60
Richter Supermarkt,11075,Spegesild,30,12,$306.00
Romero y tomillo,10281,Guaraná Fantástica,6,3.6,$21.60
Romero y tomillo,10281,Steeleye Stout,4,14.4,$57.60
Romero y tomillo,10281,Teatime Chocolate Biscuits,1,7.3,$7.30
Romero y tomillo,10282,Nord-Ost Matjeshering,6,20.7,$124.20
Romero y tomillo,10282,Ravioli Angelo,2,15.6,$31.20
Romero y tomillo,10306,Nord-Ost Matjeshering,10,20.7,$207.00
Romero y tomillo,10306,Perth Pasties,10,26.2,$262.00
Romero y tomillo,10306,Tourtière,5,5.9,$29.50
Romero y tomillo,10917,Camembert Pierrot,10,34,$340.00
Romero y tomillo,10917,Nord-Ost Matjeshering,1,25.89,$25.89
Romero y tomillo,11013,Rogede sild,20,9.5,$190.00
Romero y tomillo,11013,Scottish Longbreads,2,12.5,$25.00
Romero y tomillo,11013,Singaporean Hokkien Fried Mee,4,14,$56.00
Romero y tomillo,11013,Tunnbröd,10,9,$90.00
Santé Gourmet,10387,Flotemysost,15,17.2,$258.00
Santé Gourmet,10387,Guaraná Fantástica,15,3.6,$54.00
Santé Gourmet,10387,Peanut Butter Cups,12,44,$528.00
Santé Gourmet,10387,Rössle Sauerkraut,6,36.4,$218.40
Santé Gourmet,10520,Guaraná Fantástica,8,4.5,$36.00
Santé Gourmet,10520,Perth Pasties,5,32.8,$164.00
Santé Gourmet,10831,Côte de Blaye Wines,8,263.5,$2108.00
Santé Gourmet,10831,Ipoh Coffee,9,46,$414.00
Santé Gourmet,10831,Steeleye Stout,8,18,$144.00
Santé Gourmet,10831,Teatime Chocolate Biscuits,2,9.2,$18.40
Santé Gourmet,10909,Jack's New England Clam Chowder,5,9.65,$48.25
Santé Gourmet,10909,Pavlova,15,17.45,$261.75
Santé Gourmet,10909,Uncle Bob's Organic Dried Pears,12,30,$360.00
Santé Gourmet,11015,Nord-Ost Matjeshering,15,25.89,$388.35
Santé Gourmet,11015,Original Frankfurter grüne Soße,18,13,$234.00
Save-a-lot Markets,10324,Pavlova,21,13.9,$248.12
Save-a-lot Markets,10324,Peanut Butter Cups,40,44,$1496.00
Save-a-lot Markets,10324,Spegesild,30,9.6,$288.00
Save-a-lot Markets,10324,Steeleye Stout,70,14.4,$856.80
Save-a-lot Markets,10324,Vegie-spread,80,35.1,$2386.80
Save-a-lot Markets,10393,Chang,25,15.2,$285.00
Save-a-lot Markets,10393,Gorgonzola Telino,32,10,$320.00
Save-a-lot Markets,10393,Gumbär Gummibärchen,70,24.9,$1307.25
Save-a-lot Markets,10393,Tofu,42,18.6,$585.90
Save-a-lot Markets,10398,Pâté chinois,120,19.2,$2073.60
Save-a-lot Markets,10398,Steeleye Stout,30,14.4,$432.00
Save-a-lot Markets,10440,Chang,45,15.2,$581.40
Save-a-lot Markets,10440,Pavlova,49,13.9,$578.94
Save-a-lot Markets,10440,Sirop d'érable,90,22.8,$1744.20
